    52   476251000    40.02114507      116.37113048       56.92009311     0.00537627       -0.02271599       -0.04672785      16
    53   476252000    40.02114511      116.37113040       56.90998414    -0.00591019        0.00741207        0.01373906      16
    54   476253000    40.02114577      116.37113038       56.90722140     0.01027536       -0.04479101        0.03804843      16
    55   476254000    40.02114633      116.37113041       56.89138859     0.01257770        0.00367003        0.02415755      16
    56   476255000    40.02114652      116.37113031       56.84736053    -0.01392937       -0.01109521        0.05171063      16
    57   476256000    40.02114723      116.37113032       56.77200414     0.02194371       -0.06309295        0.05154256      16
    58   476257000    40.02114750      116.37113029       56.74008808     0.00098694        0.06297384        0.01975155      16
    59   476258000    40.02114788      116.37113024       56.78280449     0.00615235        0.04862040        0.03867390      16
    60   476259000    40.02114931      116.37113016       56.66387108    -0.02092013        0.12285097       -0.04163954      16
    61   476260000    40.02114976      116.37113021       56.71696080     0.01821710        0.00210286        0.00833024      16
    62   476261000    40.02115025      116.37113032       56.68349557     0.00655368       -0.00296705        0.04941144      16
    63   476262000    40.02115036      116.37113033       56.68862985    -0.00605002        0.01393863        0.07097826      16
    64   476263000    40.02115038      116.37113031       56.73944888    -0.00810477       -0.01167670       -0.00666844      16
    65   476264000    40.02115025      116.37113047       56.79308203    -0.00577299        0.04559782       -0.05440176      16
    66   476265000    40.02115028      116.37113039       56.79310658     0.00747075       -0.02727722        0.07632691      16
    67   476266000    40.02115072      116.37113024       56.78799651    -0.00912956       -0.00110140        0.04802322      16
    68   476267000    40.02115123      116.37113016       56.75820766    -0.01082359       -0.00972329       -0.04348580      16
    69   476268000    40.02115196      116.37113016       56.74352680     0.01755299       -0.11716153        0.06101419      16
    70   476269000    40.02115267      116.37113001       56.70528124     0.02317183       -0.01164732        0.04774398      16
    71   476270000    40.02115301      116.37112987       56.68618564    -0.02198249       -0.07962553       -0.01734114      16
    72   476271000    40.02115334      116.37112993       56.66902979     0.01043024       -0.06286772        0.01008195      16
    73   476272000    40.02115355      116.37112987       56.57732726    -0.01965597       -0.00277928       -0.08641042      16
    74   476273000    40.02115403      116.37112968       56.55141623     0.00023433        0.04557700        0.04810734      16
    75   476274000    40.02115423      116.37112939       56.48702570    -0.00169733       -0.05184758        0.05061956      16
    76   476275000    40.02115485      116.37112927       56.39292235    -0.00742223       -0.05873920        0.06256677      16
    77   476276000    40.02115488      116.37112910       56.33072449     0.01377790       -0.01490975        0.02658009      16
    78   476277000    40.02115502      116.37112903       56.30374622    -0.00166131       -0.06288352        0.00849216      16
    79   476278000    40.02115524      116.37112888       56.25937040    -0.00113440       -0.04013889       -0.04485209      16
    80   476279000    40.02115552      116.37112872       56.23401632    -0.01291668       -0.03782898        0.02948932      16
    81   476280000    40.02115579      116.37112857       56.14146190     0.01974973        0.03279617       -0.01078540      16
    82   476281000    40.02116715      116.37108958       44.78546372     0.01608009        0.02010409       -0.01283038      16
    83   476282000    40.02116540      116.37108947       44.71425458     0.00012845        0.03637067       -0.02545314      16
    84   476283000    40.02116348      116.37108853       44.53158623     0.00157603       -0.07383447       -0.06193803      16
    85   476284000    40.02110961      116.37111106       46.41048803     0.02273407       -0.00074194        0.04202263      16
    86   476285000    40.02110947      116.37111091       46.38885159     0.00843941       -0.00166501        0.01081423      16
    87   476286000    40.02110831      116.37111005       46.45595344     0.00229990        0.00957475        0.00998943      16
    88   476287000    40.02109788      116.37110389       47.01855176    -0.00522063        0.03586021        0.01631918      16
    89   476288000    40.02110610      116.37110559       47.19801393    -0.00594781       -0.14815308       -0.04685534      16
    90   476289000    40.02119083      116.37111198       51.71308084    -0.01614769       -0.02564953        0.03059960      16
    91   476290000    40.02119411      116.37111184       51.93577627    -0.00437396        0.00815789       -0.01091220      16
    92   476291000    40.02119233      116.37110896       52.38898582     0.01431607       -0.01336110       -0.02745108      16
    93   476292000    40.02119097      116.37111157       51.65700718    -0.00024132       -0.01014209       -0.04096019      16
    94   476293000    40.02119048      116.37111052       51.76893223    -0.07281129       -0.01259465       -0.07854085      16
    95   476294000    40.02118331      116.37111030       51.19185858    -0.00267300        0.02604069        0.00010310      16
    96   476295000    40.02118377      116.37111027       51.14104184     0.00547995        0.00475014       -0.07874142      16
    97   476296000    40.02111314      116.37113145       53.08505234    -0.01441237        0.12769202        0.04284925      16
    98   476297000    40.02111325      116.37113129       53.04389650     0.00334964       -0.07060257        0.10936881      16
    99   476298000    40.02111345      116.37113115       52.99610451     0.02308423       -0.12611561        0.16413258      16
   100   476299000    40.02111370      116.37113094       52.92538730    -0.00123357        0.03519355       -0.00575085      16
   101   476300000    40.02111376      116.37113083       52.90995484    -0.00191145       -0.00004438        0.00448198      16
   102   476301000    40.02111424      116.37113067       52.83570130    -0.00194341        0.03614871       -0.04682599      16
   103   476302000    40.02111652      116.37113247       52.85918265    -0.00694499        0.02984214       -0.00013308      16
   104   476303000    40.02111660      116.37113229       52.87321514    -0.02500544        0.18251658       -0.21659901      16
   105   476304000    40.02114622      116.37110483       49.12310574     0.02888730        0.02799943        0.04427482      16
   106   476305000    40.02114530      116.37110479       48.99852215    -0.03907550       -0.01639448        0.05564472      16
   107   476306000    40.02114148      116.37110331       49.01158926    -0.00662184       -0.10043765       -0.09111243      16
   108   476307000    40.02112667      116.37109742       47.55915567    -0.00712919       -0.00427442        0.03308433      16
   109   476308000    40.02112073      116.37109529       47.09402744     0.01762565       -0.02510379       -0.05695012      16
   110   476309000    40.02112840      116.37112979       51.20694554     0.00617158       -0.00198652        0.00851928      16
   111   476310000    40.02112845      116.37112968       51.26006519     0.00511062        0.00713017        0.01165690      16
   112   476311000    40.02111860      116.37110482       49.24579689    -0.00946477       -0.11702166        0.03262671      16
   113   476312000    40.02112614      116.37110696       50.08364450     0.01672230        0.00455144       -0.09781203      16
   114   476313000    40.02111648      116.37109760       48.07234635     0.00397337        0.02793009        0.01550474      16
   115   476314000    40.02113014      116.37110486       50.08878907     0.03619829        0.07305969        0.02920788      16
   116   476315000    40.02111170      116.37109680       47.70848791    -0.02719108       -0.06540112        0.00182318      16
   117   476316000    40.02111037      116.37109671       47.54146679    -0.01084566       -0.01956613        0.10074793      16
   118   476317000    40.02110945      116.37109626       47.53568708    -0.00955884       -0.02201210       -0.00785913      16
   119   476318000    40.02110696      116.37109588       47.32570169     0.00208663        0.05624499       -0.07109695      16
   120   476319000    40.02113799      116.37112808       50.93663343    -0.00129778        0.01748074        0.06373774      16
   121   476320000    40.02113831      116.37112787       50.91996763    -0.00678569        0.01247048        0.00793418      16
   122   476321000    40.02110392      116.37110649       52.59044744    -0.01791513        0.03601839       -0.02335744      16
   123   476322000    40.02113878      116.37112754       50.88799907    -0.00685513        0.05173945       -0.06330356      16
   124   476323000    40.02113897      116.37112730       50.86522531     0.00389808        0.09487900        0.02963628      16
   125   476324000    40.02113900      116.37112718       50.87334506    -0.00499542        0.02729199       -0.05464909      16
   126   476325000    40.02113921      116.37112696       50.84026897     0.00542632       -0.00354064       -0.08277123      16
   127   476326000    40.02113914      116.37112685       50.88905252    -0.00314881       -0.07441823        0.06226540      16
   128   476327000    40.02113903      116.37112666       50.90556470     0.00106547       -0.02718427        0.04827933      16
   129   476328000    40.02113892      116.37112650       50.91581892    -0.00570575       -0.06188882        0.02854478      16
   130   476329000    40.02113905      116.37112627       50.89601186     0.00037471        0.02547206       -0.06298577      16
   131   476330000    40.02113877      116.37112605       50.89325672     0.02400157       -0.01381120        0.00113734      16
   132   476331000    40.02113859      116.37112584       50.91557934     0.00099356        0.01435451       -0.00036655      16
   133   476332000    40.02113839      116.37112567       50.93809883    -0.00734694        0.03637955       -0.00568368      16
   134   476333000    40.02113824      116.37112546       50.94748210    -0.00239019       -0.09326278        0.05522071      16
   135   476334000    40.02113513      116.37112587       51.42824655    -0.00119500        0.00206313       -0.04416833      16
   136   476335000    40.02119817      116.37113806       53.64258293    -0.00628764       -0.03459045       -0.00943954      16
   137   476336000    40.02119302      116.37113729       53.36605191     0.01640612        0.00208979       -0.09128132      16
   138   476337000    40.02118030      116.37112815       54.01647403    -0.00661268       -0.10611026        0.03741157      16
   139   476338000    40.02116913      116.37112249       54.65596661    -0.00040757        0.02516274        0.02634231      16
   140   476339000    40.02117714      116.37113109       51.98499092     0.01509990        0.04681735       -0.06450713      16
   141   476340000    40.02117632      116.37113113       51.99624019     0.02610819        0.00044946        0.01337957      16
   142   476341000    40.02117626      116.37113205       52.17766129    -0.01962624       -0.06974707        0.01192461      16
   143   476342000    40.02117453      116.37113122       52.60023603     0.00562716        0.06931318        0.05115681      16
   144   476343000    40.02116981      116.37112729       53.70249771     0.01261809       -0.02575820        0.08357848      16
   145   476344000    40.02117282      116.37112981       53.39873364    -0.04340947       -0.02787303        0.05733418      16
   146   476345000    40.02117277      116.37112990       53.87195810    -0.00788900       -0.07376130        0.03279288      16
   147   476346000    40.02117189      116.37113012       53.65816280    -0.01415294        0.01752488       -0.09513304      16
   148   476347000    40.02116929      116.37112831       54.36982902    -0.02968531       -0.05374771       -0.10822886      16
   149   476348000    40.02117156      116.37113053       54.26301178     0.01933340        0.00387724        0.01145656      16
   150   476349000    40.02117272      116.37113150       54.40250445    -0.02759016        0.03106294       -0.06021874      16
   151   476350000    40.02113470      116.37111874       48.75845391    -0.00901459       -0.07126289       -0.04206062      16
   152   476351000    40.02113374      116.37111843       48.68131435    -0.01163971       -0.04807490       -0.05024034      16
   153   476352000    40.02113243      116.37111819       48.61012770     0.01671512        0.02579811        0.01781709      16
   154   476353000    40.02113119      116.37111790       48.55969014    -0.00109182        0.00710579       -0.07976850      16
   155   476354000    40.02112993      116.37111767       48.50910111    -0.01164757       -0.07123607        0.04360165      16
   156   476355000    40.02112931      116.37111739       48.47735146    -0.01499145        0.07290185       -0.00620156      16
   157   476356000    40.02112822      116.37111713       48.41207411    -0.00546678        0.05030875       -0.01628211      16
   158   476357000    40.02112670      116.37111684       48.34859063    -0.00909998       -0.01379105        0.01490072      16
   159   476358000    40.02112560      116.37111668       48.31925242    -0.00278644        0.08554331        0.01082526      16
   160   476359000    40.02112450      116.37111639       48.25551994     0.00353643       -0.06667176        0.00258195      16
   161   476360000    40.02112387      116.37111627       48.20881293     0.00519113        0.05688083        0.01357884      16
   162   476361000    40.02112268      116.37111610       48.15961546    -0.01701600       -0.04773179       -0.08996998      16
   163   476362000    40.02112184      116.37111598       48.13384777     0.00329992       -0.01185570        0.06377114      16
   164   476363000    40.02112063      116.37111582       48.04948966     0.00173649        0.01301673       -0.03203730      16
   165   476364000    40.02111983      116.37111573       48.02879862     0.00228927       -0.01140861        0.02957711      16
   166   476365000    40.02111903      116.37111568       47.99562301    -0.02364234       -0.00301704       -0.02355457      16
   167   476366000    40.02111837      116.37111563       47.96716423     0.00150961        0.02485598       -0.02088840      16
   168   476367000    40.02111775      116.37111558       47.92996357    -0.00647174       -0.03067914       -0.10951850      16
   169   476368000    40.02111703      116.37111553       47.91240213     0.00628982        0.06699693        0.01410635      16
   170   476369000    40.02111635      116.37111544       47.87138188     0.00203949        0.08282334        0.02470540      16
   171   476370000    40.02111589      116.37111538       47.84537450    -0.00230067       -0.03537408        0.01044509      16
   172   476371000    40.02111530      116.37111533       47.81784114    -0.02943375       -0.04859818       -0.03405927      16
   173   476372000    40.02111449      116.37111527       47.76791011    -0.00939669       -0.03521882       -0.02985986      16
   174   476373000    40.02111424      116.37111527       47.76181627     0.01728803        0.04095032        0.05519948      16
   175   476374000    40.02111369      116.37111529       47.75980947    -0.00100731       -0.01585924        0.02954125      16
   176   476375000    40.02111319      116.37111526       47.74283013    -0.01392900        0.00036565       -0.03182325      16
   177   476376000    40.02111284      116.37111526       47.72950497     0.00105963       -0.02830892       -0.03696975      16
   178   476377000    40.02111246      116.37111528       47.72043001     0.01456609        0.01275800       -0.03579847      16
   179   476378000    40.02111200      116.37111527       47.70882844    -0.01110290        0.00628317        0.04917602      16
   180   476379000    40.02111186      116.37111539       47.73340974    -0.00939763       -0.00572065       -0.05995535      16
   181   476380000    40.02111150      116.37111545       47.72029799    -0.01367414       -0.00553768       -0.06998588      16
   182   476381000    40.02111159      116.37111543       47.74338265     0.00585012        0.02286122        0.00067707      16
   183   476382000    40.02111135      116.37111547       47.73594735    -0.02410965        0.02094593       -0.00620859      16
   184   476383000    40.02111127      116.37111557       47.74003530    -0.01459787        0.08265056        0.02382004      16
   185   476384000    40.02111084      116.37111556       47.74531196     0.00960842        0.08801993        0.02853374      16
   186   476385000    40.02111043      116.37111561       47.73192583    -0.00645600        0.03542821        0.03486569      16
   187   476386000    40.02111014      116.37111563       47.71252029    -0.00611507        0.01296966        0.03636405      16
   188   476387000    40.02111023      116.37111571       47.71495893    -0.01069580       -0.01908520       -0.01035062      16
   189   476388000    40.02111018      116.37111581       47.69303205    -0.02513997        0.01067722       -0.02044019      16
   190   476389000    40.02110976      116.37111580       47.66654086    -0.01989739       -0.11171318       -0.03220539      16
   191   476390000    40.02110629      116.37111709       47.13874199    -0.00245170       -0.02068337       -0.01649324      16
   192   476391000    40.02110639      116.37111717       47.15788754    -0.01289282        0.02676440        0.00138810      16
   193   476392000    40.02110661      116.37111733       47.15812222     0.00717113        0.10416318        0.11089054      16
   194   476393000    40.02110701      116.37111743       47.15751629     0.00102875        0.02769657       -0.03101714      16
   195   476394000    40.02110724      116.37111751       47.16404536    -0.00833268        0.04886911        0.00078496      16
   196   476395000    40.02110757      116.37111770       47.17424240    -0.00888809       -0.02335440       -0.03423660      16
   197   476396000    40.02110784      116.37111785       47.19274712     0.00809092        0.01985121       -0.06111663      16
   198   476397000    40.02110801      116.37111804       47.20211012     0.00885974       -0.05862428       -0.01767863      16
   199   476398000    40.02110842      116.37111825       47.21347370    -0.01021089        0.00740742       -0.01749401      16
   200   476399000    40.02110856      116.37111844       47.23547952     0.00440053        0.04667120       -0.01332015      16
   201   476400000    40.02110894      116.37111852       47.24613685     0.00605258        0.00774225        0.03783649      16
   202   476401000    40.02110920      116.37111857       47.26098903     0.00708793        0.02554079       -0.00532007      16
   203   476402000    40.02110945      116.37111868       47.28613894     0.02739561        0.00311938       -0.03402092      16
   204   476403000    40.02110844      116.37111670       47.26121095     0.03117860        0.01304953        0.05680430      16
   205   476404000    40.02110859      116.37111679       47.27276551     0.00210857       -0.04082714       -0.05048901      16
   206   476405000    40.02110867      116.37111691       47.27951792     0.02341343       -0.12948020       -0.03476582      16
   207   476406000    40.02110895      116.37111702       47.29452925     0.00761985       -0.02915728       -0.04340371      16
   208   476407000    40.02112021      116.37111847       47.91016988     0.00646759       -0.10267578        0.00734034      16
   209   476408000    40.02112053      116.37111849       47.89603902    -0.00865486        0.04747354        0.04472573      16
   210   476409000    40.02112065      116.37111854       47.87944568     0.01044384        0.02969203        0.00122163      16
   211   476410000    40.02112063      116.37111848       47.83510733    -0.01296019       -0.04222228        0.00643043      16
   212   476411000    40.02112066      116.37111854       47.83999836     0.01885066        0.06710679       -0.04121001      16
   213   476412000    40.02112054      116.37111863       47.84402616     0.01221538        0.03764093        0.04085157      16
   214   476413000    40.02112060      116.37111864       47.84532942    -0.00653206       -0.06679995       -0.09580923      16
   215   476414000    40.02112056      116.37111860       47.82606037     0.01973745        0.04908591       -0.00081596      16
   216   476415000    40.02111959      116.37111828       47.68586184    -0.02241281        0.00545169        0.00965195      16
   217   476416000    40.02111644      116.37111603       47.90983916     0.01756250        0.00921006        0.01250158      16
   218   476417000    40.02111640      116.37111600       47.88192470    -0.04829872       -0.07786800       -0.06315413      16
   219   476418000    40.02111648      116.37111594       47.88859775     0.01860297        0.14222710        0.04426535      16
   220   476419000    40.02111615      116.37111588       47.87517758     0.03526592        0.01668458        0.02187062      16
   221   476420000    40.02111603      116.37111581       47.87627942     0.00042409       -0.00986239        0.03395177      16
   222   476421000    40.02111564      116.37111576       47.84324694     0.00581005        0.00091668        0.02120802      16
   223   476422000    40.02106991      116.37111038       45.28934968    -0.01013829       -0.01147173        0.00851509      16
   224   476423000    40.02106978      116.37111030       45.25869909    -0.01995587       -0.09947324       -0.11354101      16
   225   476424000    40.02106990      116.37111021       45.23534017     0.00299034        0.00160033        0.00891488      16
   226   476425000    40.02106989      116.37111011       45.19617495     0.00749489       -0.04747605       -0.02318503      16
   227   476426000    40.02106983      116.37111002       45.16367265     0.00194821       -0.01028061        0.03313025      16
   228   476427000    40.02106985      116.37110987       45.12233005     0.00755374        0.04381909        0.04948627      16
   229   476428000    40.02106978      116.37110984       45.05779630    -0.01345180        0.04866302       -0.04274819      16
   230   476429000    40.02106976      116.37110975       45.00381879     0.00769699       -0.02157949       -0.00538147      16
   231   476430000    40.02106951      116.37110966       44.93833681    -0.00022718       -0.01321122       -0.05032839      16
   232   476431000    40.02106948      116.37110952       44.86542390     0.01118063       -0.02187769       -0.04983469      16
   233   476432000    40.02106944      116.37110945       44.81626024     0.00962054       -0.00427881       -0.03825529      16
   234   476433000    40.02106938      116.37110937       44.74114679     0.02686097       -0.01525984        0.00393518      16
   235   476434000    40.02106939      116.37110928       44.67575866    -0.00736591        0.05513840       -0.03839325      16
   236   476435000    40.02106932      116.37110921       44.56617769    -0.00585095       -0.03173388       -0.02360920      16
   237   476436000    40.02103686      116.37111161       52.29411792     0.00031436       -0.03039712       -0.04612365      16
   238   476437000    40.02103657      116.37111159       52.25687195     0.01356205        0.01457330        0.04189738      16
   239   476438000    40.02103591      116.37111150       52.24153821     0.00360854       -0.01833592        0.03532800      16
   240   476439000    40.02103555      116.37111144       52.21542230    -0.00318043       -0.02938070        0.03540703      16
   241   476440000    40.02103524      116.37111133       52.16633463    -0.01889397       -0.07703409       -0.01576438      16
   242   476441000    40.02103501      116.37111130       52.13793256     0.00775895        0.06445490        0.00206795      16
   243   476442000    40.02103497      116.37111129       52.08251944    -0.01535575       -0.01491438        0.01603443      16
   244   476443000    40.02103480      116.37111130       52.02619810    -0.02549369       -0.05310705       -0.08686576      16
   245   476444000    40.02103470      116.37111142       51.98279556     0.00304174       -0.01524218        0.02741454      16
   246   476445000    40.02103462      116.37111142       51.94920687     0.01352137        0.03197418        0.00763153      16
   247   476446000    40.02103440      116.37111137       51.92109108    -0.00722459        0.03022096       -0.00052118      16
   248   476447000    40.02103434      116.37111136       51.85164303     0.02053346        0.01815415       -0.00882655      16
   249   476448000    40.02103436      116.37111141       51.80224849     0.01521397       -0.00011322        0.03681740      16
   250   476449000    40.02103431      116.37111148       51.74369261    -0.01223955        0.01812818        0.06828052      16
   251   476450000    40.02103443      116.37111153       51.67782270    -0.01164723       -0.06027836       -0.02171187      16
   252   476451000    40.02103461      116.37111159       51.64678983     0.01603848       -0.00441061        0.06025686      16
   253   476452000    40.02103456      116.37111163       51.60132980    -0.00852830        0.00918070       -0.06733519      16
   254   476453000    40.02103433      116.37111159       51.61049597     0.01437824        0.00959227        0.02493995      16
   255   476454000    40.02103442      116.37111170       51.57789586     0.00624824       -0.02215597        0.03112618      16
   256   476455000    40.02103462      116.37111184       51.52414195    -0.00404336       -0.07555951       -0.06180656      16
   257   476456000    40.02103453      116.37111184       51.53827001     0.00328243       -0.06488198       -0.02576953      16
   258   476457000    40.02103456      116.37111191       51.52698542     0.00807971        0.03215699        0.02201418      16
   259   476458000    40.02103446      116.37111198       51.51179378    -0.00000889        0.00135699       -0.05665780      16
   260   476459000    40.02103458      116.37111208       51.49851468    -0.02110463        0.01644246        0.06127179      16
   261   476460000    40.02103451      116.37111205       51.50636592    -0.02371215       -0.06185971        0.01117805      16
   262   476461000    40.02103479      116.37111216       51.48960937     0.00500236        0.01179166        0.09532754      16
   263   476462000    40.02103495      116.37111224       51.49504161    -0.02423972        0.01425659       -0.05252400      16
   264   476463000    40.02103515      116.37111231       51.50150294    -0.02267766       -0.03216678        0.00965378      16
   265   476464000    40.02103536      116.37111245       51.51353119     0.00280162        0.00654295        0.00669428      16
   266   476465000    40.02103557      116.37111257       51.51279339    -0.02788851        0.03576161        0.03881631      16
   267   476466000    40.02103589      116.37111275       51.51721474    -0.00163273       -0.00455159        0.01917866      16
   268   476467000    40.02103625      116.37111290       51.51104543    -0.00008154       -0.01410249        0.01335849      16
   269   476468000    40.02103656      116.37111308       51.53707069     0.03595590        0.04004826        0.09170882      16
   270   476469000    40.02103688      116.37111323       51.52840479    -0.00248401       -0.03696339       -0.01399087      16
   271   476470000    40.02103723      116.37111341       51.55767271     0.00266644       -0.00371810        0.04326670      16
   272   476471000    40.02103743      116.37111346       51.56591195     0.00299671        0.00679199        0.00005025      16
   273   476472000    40.02103761      116.37111361       51.59453861     0.00800143        0.00431332       -0.04606402      16
   274   476473000    40.02103808      116.37111376       51.61460637    -0.01101825       -0.02138654       -0.02622324      16
   275   476474000    40.02103841      116.37111390       51.64831057    -0.01506557       -0.02047634       -0.00235861      16
   276   476475000    40.02103886      116.37111403       51.65468290    -0.01673699       -0.01388302        0.06485593      16
   277   476476000    40.02103941      116.37111423       51.68338605     0.01021614       -0.02132071        0.06138092      16
   278   476477000    40.02103974      116.37111439       51.71665117     0.01334932        0.00482736        0.06552164      16
   279   476478000    40.02103998      116.37111447       51.72690040    -0.01188491       -0.01380600        0.05141363      16
   280   476479000    40.02104053      116.37111465       51.75216997     0.00544805        0.00042745        0.08304332      16
   281   476480000    40.02104093      116.37111477       51.76599010     0.00175500        0.02600960       -0.00919591      16
   282   476481000    40.02104128      116.37111483       51.76725306    -0.01326426       -0.02598743       -0.01094907      16
   283   476482000    40.02104161      116.37111493       51.77034677    -0.01386224       -0.01100095       -0.08073444      16
   284   476483000    40.02104212      116.37111510       51.80790984     0.00761646       -0.00799843        0.02408609      16
   285   476484000    40.02104259      116.37111533       51.83339772    -0.00717501        0.00797649       -0.02308190      16
   286   476485000    40.02104285      116.37111544       51.85860721    -0.01447408       -0.03041885       -0.01686806      16
   287   476486000    40.02104319      116.37111559       51.89291203    -0.02087525       -0.02878214        0.01562429      16
   288   476487000    40.02104361      116.37111575       51.89619204     0.01183993        0.00449264       -0.00956214      16
   289   476488000    40.02104394      116.37111582       51.90689041    -0.00419889       -0.00094246        0.01704341      16
   290   476489000    40.02104436      116.37111598       51.87978758     0.00992658        0.00518749        0.02527425      16
   291   476490000    40.02104497      116.37111614       51.84661392    -0.00995034        0.02234997       -0.01140249      16
   292   476491000    40.02104629      116.37111603       51.94381238    -0.01049889        0.02037551        0.04490351      16
   293   476492000    40.02104664      116.37111615       51.96219310     0.00029095        0.01901501        0.03456874      16
   294   476493000    40.02104701      116.37111626       51.96716752     0.00038164        0.04402265        0.00888406      16
   295   476494000    40.02104737      116.37111632       51.95606660    -0.02790588       -0.03368181       -0.04343253      16
   296   476495000    40.02104776      116.37111641       51.95533976    -0.01806356       -0.01026422       -0.04133364      16
   297   476496000    40.02104836      116.37111658       51.96294327    -0.00575288        0.06173749        0.00153805      16
   298   476497000    40.02104885      116.37111665       51.95771954     0.01693652       -0.00884997        0.03773143      16
   299   476498000    40.02104934      116.37111673       51.98059047     0.02727816        0.02505984        0.11816944      16
   300   476499000    40.02104973      116.37111680       51.98368524     0.00826791       -0.02462978        0.06875273      16
   301   476500000    40.02105012      116.37111686       51.96926784     0.00394691       -0.00851160        0.04748806      16
   302   476501000    40.02105058      116.37111691       51.94470045    -0.00558668        0.01047740        0.04742683      16
   303   476502000    40.02105110      116.37111700       51.93469005    -0.01478667       -0.04298309       -0.03442401      16
   304   476503000    40.02105206      116.37111423       51.35084523    -0.01015111       -0.06286655       -0.04019886      16
   305   476504000    40.02105245      116.37111460       51.42538232    -0.00145947       -0.03039762       -0.05791032      16
   306   476505000    40.02105257      116.37111488       51.49738473    -0.00059770       -0.06946075       -0.06109202      16
   307   476506000    40.02105299      116.37111529       51.59046841     0.01061586        0.00658536       -0.02977091      16
   308   476507000    40.02105338      116.37111563       51.66352527     0.01839581        0.04321243        0.02590298      16
   309   476508000    40.02105375      116.37111595       51.75068535    -0.00609734        0.02167777        0.06237256      16
   310   476509000    40.02105415      116.37111629       51.83425599    -0.01616341        0.00905073       -0.01760031      16
   311   476510000    40.02105469      116.37111611       51.56819798    -0.00815406        0.03029984        0.06110877      16
   312   476511000    40.02105496      116.37111648       51.64951655    -0.02169551        0.00814784        0.07192475      16
   313   476512000    40.02105527      116.37111681       51.71749449    -0.00687486       -0.04306072       -0.01921719      16
   314   476513000    40.02105542      116.37111714       51.75368080    -0.00647973       -0.05493457       -0.09127636      16
   315   476514000    40.02105576      116.37111734       51.82926183     0.00728223       -0.01571354       -0.02603027      16
   316   476515000    40.02105620      116.37111777       51.89283061    -0.02052533       -0.07179996       -0.10467527      16
   317   476516000    40.02105470      116.37111747       51.64617811    -0.01324317        0.00000817       -0.00732293      16
   318   476517000    40.02105507      116.37111828       51.75752636     0.00001769        0.03870182        0.01726402      16
   319   476518000    40.02106867      116.37111960       52.72826124     0.00939138        0.02472188        0.04611683      16
   320   476519000    40.02106872      116.37111978       52.76309684     0.00379218        0.03891052        0.04912840      16
   321   476520000    40.02106900      116.37112008       52.83159223    -0.00362674        0.01368028        0.00146213      16
   322   476521000    40.02106927      116.37112033       52.88411956     0.00414886        0.00853592       -0.02876259      16
   323   476522000    40.02106951      116.37112050       52.92092420     0.00495756        0.00760844       -0.01299733      16
   324   476523000    40.02106962      116.37112069       52.96768243    -0.00575036       -0.02651073       -0.04088853      16
   325   476524000    40.02106973      116.37112073       52.99572814    -0.01607816       -0.03141489       -0.01668901      16
